,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Jersey Number,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Year_Joined
1491,221992,H. Lozano,20,https://cdn.sofifa.com/players/221/992/17_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,77,85,Pachuca,https://cdn.sofifa.com/teams/110147/light_30.png,10500000.0,40000.0,1924,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,LW,8.0,2014-01-01,None,2023.0,175.26,139,70.0,72.0,56.0,71.0,71.0,82.0,69.0,59.0,68.0,77.0,93.0,93.0,89.0,73.0,76.0,76.0,75.0,80.0,63.0,73.0,42.0,53.0,73.0,70.0,64.0,74.0,25.0,27.0,25.0,11.0,10.0,14.0,14.0,10.0,RM,77.0,2014
1492,223608,Eraso,26,https://cdn.sofifa.com/players/223/608/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,75,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,3900000.0,20000.0,1924,Right,1.0,3.0,2.0,High/ High,Lean (170-185),No,SUB,5.0,2015-07-30,None,2018.0,180.34,157,64.0,74.0,54.0,80.0,59.0,68.0,53.0,59.0,76.0,71.0,63.0,66.0,52.0,84.0,59.0,70.0,73.0,86.0,68.0,67.0,82.0,67.0,81.0,68.0,53.0,80.0,49.0,64.0,57.0,10.0,15.0,9.0,9.0,14.0,CM,74.0,2015
1493,195088,M. Ninković,31,https://cdn.sofifa.com/players/195/088/17_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,76,76,Sydney FC,https://cdn.sofifa.com/teams/111400/light_30.png,4500000.0,10000.0,1924,Right,2.0,3.0,3.0,Medium/ Low,Normal (170-185),No,LM,10.0,2015-07-16,None,2018.0,180.34,168,69.0,71.0,45.0,76.0,66.0,75.0,69.0,64.0,72.0,78.0,72.0,74.0,80.0,68.0,66.0,69.0,59.0,73.0,66.0,73.0,59.0,59.0,69.0,78.0,70.0,69.0,44.0,58.0,53.0,11.0,11.0,8.0,6.0,13.0,CAM,75.0,2015
1494,193425,H. Behrens,26,https://cdn.sofifa.com/players/193/425/17_60.png,Germany,https://cdn.sofifa.com/flags/de.png,74,75,1. FC Nürnberg,https://cdn.sofifa.com/teams/171/light_30.png,3200000.0,10000.0,1924,Right,1.0,2.0,2.0,High/ High,Normal (185+),No,LDM,18.0,2015-07-01,None,2021.0,187.96,181,51.0,64.0,70.0,70.0,59.0,65.0,48.0,36.0,65.0,68.0,73.0,69.0,62.0,71.0,59.0,76.0,75.0,90.0,79.0,73.0,74.0,78.0,67.0,63.0,56.0,68.0,69.0,75.0,72.0,6.0,9.0,16.0,6.0,10.0,CB,73.0,2015
1495,209407,L. Lollo,25,https://cdn.sofifa.com/players/209/407/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,72,75,Carpi,https://cdn.sofifa.com/teams/112409/light_30.png,2600000.0,4000.0,1924,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,SUB,20.0,2014-08-01,None,2018.0,180.34,165,69.0,57.0,59.0,75.0,57.0,71.0,69.0,59.0,71.0,75.0,77.0,77.0,71.0,69.0,73.0,63.0,75.0,80.0,75.0,67.0,71.0,59.0,69.0,69.0,59.0,69.0,55.0,59.0,55.0,9.0,9.0,8.0,6.0,7.0,RM,72.0,2014
1496,210287,J. Córdoba,23,https://cdn.sofifa.com/players/210/287/17_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,77,82,1. FSV Mainz 05,https://cdn.sofifa.com/teams/169/light_30.png,9500000.0,30000.0,1924,Right,1.0,3.0,3.0,High/ High,Stocky (185+),No,ST,15.0,2015-08-31,None,2020.0,185.42000000000002,187,55.0,73.0,74.0,69.0,74.0,75.0,60.0,54.0,54.0,73.0,76.0,85.0,66.0,75.0,74.0,82.0,75.0,77.0,90.0,68.0,85.0,49.0,76.0,62.0,69.0,75.0,28.0,42.0,31.0,12.0,13.0,13.0,7.0,8.0,ST,76.0,2015
1497,192756,A. Yusupov,26,https://cdn.sofifa.com/players/192/756/17_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,74,75,Zenit St. Petersburg,https://cdn.sofifa.com/teams/100769/light_30.png,3200000.0,50000.0,1924,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,SUB,14.0,2015-07-01,None,2019.0,177.8,157,68.0,60.0,67.0,82.0,55.0,68.0,60.0,49.0,73.0,75.0,74.0,66.0,73.0,69.0,71.0,65.0,44.0,82.0,63.0,73.0,60.0,73.0,54.0,72.0,57.0,70.0,70.0,73.0,69.0,8.0,8.0,12.0,16.0,15.0,CDM,73.0,2015
1498,183187,V. Stocker,27,https://cdn.sofifa.com/players/183/187/17_60.png,Switzerland,https://cdn.sofifa.com/flags/ch.png,77,77,Hertha BSC,https://cdn.sofifa.com/teams/166/light_30.png,7000000.0,30000.0,1924,Left,2.0,4.0,3.0,Medium/ Medium,Normal (170-185),Yes,SUB,14.0,2014-07-01,None,2018.0,177.8,159,73.0,73.0,52.0,76.0,74.0,78.0,76.0,73.0,69.0,81.0,75.0,67.0,79.0,77.0,75.0,65.0,72.0,76.0,64.0,69.0,67.0,50.0,74.0,77.0,67.0,74.0,29.0,42.0,35.0,7.0,8.0,7.0,10.0,7.0,CAM,76.0,2014
1499,190014,Y. Salibur,25,https://cdn.sofifa.com/players/190/014/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,76,77,En Avant de Guingamp,https://cdn.sofifa.com/teams/62/light_30.png,6000000.0,30000.0,1924,Left,1.0,4.0,4.0,High/ Medium,Normal (170-185),No,RW,19.0,2015-01-02,None,2018.0,177.8,168,74.0,73.0,58.0,71.0,62.0,77.0,72.0,74.0,65.0,74.0,90.0,84.0,83.0,72.0,75.0,78.0,76.0,72.0,65.0,73.0,46.0,48.0,72.0,70.0,65.0,44.0,36.0,31.0,35.0,12.0,13.0,11.0,10.0,7.0,RM,76.0,2015
1500,229526,M. Malyshev,23,https://cdn.sofifa.com/players/229/526/17_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,72,79,Shakhtar Donetsk,https://cdn.sofifa.com/teams/101059/light_30.png,2600000.0,1000.0,1923,Right,1.0,4.0,3.0,Medium/ Medium,Lean (170-185),No,RDM,17.0,2015-07-01,None,2018.0,180.34,168,63.0,58.0,56.0,75.0,55.0,64.0,59.0,54.0,70.0,70.0,70.0,73.0,74.0,74.0,68.0,78.0,69.0,80.0,73.0,74.0,70.0,71.0,63.0,57.0,44.0,64.0,69.0,68.0,63.0,13.0,14.0,12.0,14.0,8.0,CDM,71.0,2015
1501,183900,D. Perotti,27,https://cdn.sofifa.com/players/183/900/17_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,80,80,Roma,https://cdn.sofifa.com/teams/52/light_30.png,14500000.0,80000.0,1923,Right,2.0,5.0,4.0,Medium/ High,Lean (170-185),No,SUB,8.0,2016-01-01,None,2019.0,177.8,154,79.0,66.0,57.0,82.0,60.0,86.0,72.0,64.0,69.0,87.0,85.0,79.0,80.0,80.0,79.0,73.0,64.0,76.0,55.0,75.0,51.0,36.0,78.0,84.0,88.0,76.0,24.0,31.0,22.0,5.0,8.0,14.0,6.0,8.0,CAM,81.0,2016
1502,198129,C. Ortíz,27,https://cdn.sofifa.com/players/198/129/17_60.png,Paraguay,https://cdn.sofifa.com/flags/py.png,76,77,Monterrey,https://cdn.sofifa.com/teams/1032/light_30.png,4900000.0,50000.0,1923,Left,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,SUB,7.0,2017-09-11,None,2026.0,175.26,154,53.0,48.0,44.0,77.0,55.0,71.0,63.0,43.0,60.0,75.0,70.0,68.0,73.0,74.0,76.0,70.0,73.0,80.0,75.0,64.0,72.0,82.0,69.0,69.0,40.0,77.0,73.0,79.0,71.0,10.0,7.0,12.0,15.0,12.0,CDM,75.0,2017
1503,186578,A. King,27,https://cdn.sofifa.com/players/186/578/17_60.png,Wales,https://cdn.sofifa.com/flags/gb-wls.png,72,72,Leicester City,https://cdn.sofifa.com/teams/95/light_30.png,2100000.0,40000.0,1923,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),Yes,SUB,10.0,2006-07-01,None,2020.0,182.88,165,61.0,70.0,73.0,73.0,69.0,69.0,64.0,59.0,69.0,73.0,68.0,65.0,68.0,72.0,60.0,72.0,71.0,71.0,72.0,72.0,51.0,65.0,72.0,69.0,63.0,69.0,64.0,68.0,63.0,8.0,6.0,7.0,10.0,6.0,ST,71.0,2006
1504,158543,O. Peralta,32,https://cdn.sofifa.com/players/158/543/17_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,76,76,Club América,https://cdn.sofifa.com/teams/1879/light_30.png,4200000.0,60000.0,1923,Right,1.0,4.0,3.0,High/ High,Normal (170-185),Yes,LW,19.0,2017-09-11,None,2026.0,177.8,165,62.0,77.0,74.0,70.0,74.0,72.0,66.0,56.0,64.0,75.0,69.0,73.0,79.0,75.0,64.0,73.0,81.0,74.0,77.0,68.0,78.0,42.0,80.0,69.0,73.0,80.0,22.0,35.0,46.0,14.0,15.0,9.0,7.0,10.0,ST,75.0,2017
1505,169366,E. Enza-Yamissi,33,https://cdn.sofifa.com/players/169/366/17_60.png,Central African Republic,https://cdn.sofifa.com/flags/cf.png,68,68,Valenciennes FC,https://cdn.sofifa.com/teams/110456/light_30.png,375000.0,4000.0,1923,Left,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,LDM,3.0,2015-09-01,None,2023.0,175.26,154,62.0,43.0,55.0,71.0,60.0,69.0,70.0,53.0,65.0,71.0,66.0,69.0,74.0,67.0,79.0,65.0,78.0,87.0,72.0,61.0,73.0,54.0,60.0,56.0,44.0,66.0,68.0,65.0,69.0,23.0,19.0,17.0,23.0,15.0,CDM,68.0,2015
1506,217036,Álex Moreno,23,https://cdn.sofifa.com/players/217/036/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,77,Rayo Vallecano,https://cdn.sofifa.com/teams/480/light_30.png,1900000.0,7000.0,1923,Left,1.0,3.0,3.0,High/ Medium,Lean (170-185),No,LB,6.0,2014-07-16,None,2018.0,177.8,150,71.0,59.0,66.0,69.0,65.0,74.0,69.0,57.0,61.0,71.0,76.0,77.0,79.0,68.0,76.0,58.0,65.0,85.0,47.0,60.0,49.0,62.0,67.0,66.0,70.0,59.0,68.0,69.0,65.0,15.0,7.0,12.0,11.0,9.0,LM,71.0,2014
1507,214132,Y. Chará,25,https://cdn.sofifa.com/players/214/132/17_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,77,78,Junior FC,https://cdn.sofifa.com/teams/101101/light_30.png,8000000.0,6000.0,1923,Right,1.0,4.0,4.0,High/ Medium,Normal (170-),No,SUB,8.0,2017-06-14,None,2018.0,165.1,150,65.0,77.0,49.0,72.0,63.0,79.0,41.0,31.0,65.0,73.0,93.0,91.0,93.0,72.0,93.0,70.0,89.0,76.0,69.0,63.0,57.0,42.0,77.0,72.0,62.0,74.0,29.0,61.0,57.0,13.0,6.0,7.0,10.0,6.0,RM,76.0,2017
1508,186551,F. Navarro,27,https://cdn.sofifa.com/players/186/551/17_60.png,Mexico,https://cdn.sofifa.com/flags/mx.png,71,71,Club León,https://cdn.sofifa.com/teams/110781/light_30.png,1300000.0,20000.0,1923,Right,1.0,2.0,2.0,High/ High,Lean (170-),No,RB,5.0,2013-07-01,None,2020.0,165.1,137,68.0,50.0,43.0,67.0,39.0,66.0,60.0,57.0,63.0,68.0,85.0,85.0,79.0,62.0,87.0,68.0,89.0,81.0,50.0,67.0,61.0,69.0,65.0,56.0,64.0,50.0,65.0,72.0,72.0,13.0,14.0,6.0,16.0,16.0,RWB,71.0,2013
1509,187447,Shin Hyung Min,29,https://cdn.sofifa.com/players/187/447/17_60.png,Korea Republic,https://cdn.sofifa.com/flags/kr.png,68,68,Jeonbuk Hyundai Motors,https://cdn.sofifa.com/teams/1477/light_30.png,650000.0,8000.0,1923,Right,2.0,5.0,2.0,Medium/ Medium,Normal (170-185),No,CDM,4.0,2014-07-01,None,2020.0,182.88,170,68.0,46.0,58.0,67.0,66.0,63.0,73.0,67.0,62.0,62.0,67.0,68.0,63.0,70.0,61.0,81.0,77.0,86.0,71.0,70.0,64.0,67.0,66.0,69.0,68.0,66.0,67.0,63.0,61.0,9.0,15.0,7.0,12.0,9.0,RWB,68.0,2014
1510,216749,Carlos Mané,22,https://cdn.sofifa.com/players/216/749/17_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,76,82,VfB Stuttgart,https://cdn.sofifa.com/teams/36/light_30.png,7000000.0,20000.0,1923,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,SUB,15.0,2017-09-11,Sporting CP,2018.0,172.72,148,68.0,71.0,64.0,71.0,73.0,79.0,81.0,42.0,60.0,74.0,88.0,86.0,89.0,76.0,92.0,77.0,66.0,74.0,37.0,72.0,55.0,49.0,79.0,74.0,65.0,74.0,27.0,41.0,33.0,16.0,14.0,10.0,9.0,11.0,RW,76.0,2017
1511,163625,G. Leadbitter,30,https://cdn.sofifa.com/players/163/625/17_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,70,70,Middlesbrough,https://cdn.sofifa.com/teams/12/light_30.png,950000.0,20000.0,1922,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),Yes,SUB,7.0,2012-05-01,None,2018.0,177.8,174,72.0,62.0,58.0,73.0,55.0,59.0,59.0,68.0,70.0,72.0,63.0,61.0,64.0,66.0,69.0,72.0,71.0,72.0,71.0,70.0,73.0,65.0,64.0,72.0,75.0,71.0,68.0,69.0,65.0,16.0,8.0,6.0,6.0,8.0,CM,69.0,2012
1512,188674,M. Pektemek,27,https://cdn.sofifa.com/players/188/674/17_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,71,71,Medipol Başakşehir FK,https://cdn.sofifa.com/teams/101014/light_30.png,1700000.0,15000.0,1922,Right,1.0,3.0,3.0,High/ High,Lean (170-185),No,SUB,19.0,2011-05-27,None,2019.0,182.88,159,67.0,71.0,72.0,65.0,66.0,72.0,69.0,61.0,63.0,72.0,73.0,74.0,69.0,68.0,68.0,68.0,82.0,80.0,64.0,67.0,74.0,55.0,72.0,65.0,71.0,63.0,39.0,59.0,49.0,8.0,8.0,14.0,7.0,10.0,ST,70.0,2011
1513,185135,Lora,29,https://cdn.sofifa.com/players/185/135/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,73,Real Sporting de Gijón,https://cdn.sofifa.com/teams/459/light_30.png,2100000.0,20000.0,1922,Right,1.0,4.0,2.0,High/ Medium,Stocky (170-),No,SUB,11.0,2007-10-01,None,2018.0,167.64000000000001,148,67.0,57.0,55.0,70.0,57.0,64.0,59.0,49.0,59.0,70.0,80.0,80.0,77.0,74.0,81.0,68.0,65.0,80.0,66.0,59.0,72.0,69.0,59.0,59.0,49.0,74.0,67.0,70.0,80.0,14.0,15.0,6.0,12.0,13.0,RB,72.0,2007
1514,204171,S. Diallo,25,https://cdn.sofifa.com/players/204/171/17_60.png,Guinea,https://cdn.sofifa.com/flags/gn.png,74,76,Sporting Club de Bastia,https://cdn.sofifa.com/teams/58/light_30.png,4099999.9999999995,20000.0,1922,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,LCM,2.0,2015-06-25,None,2018.0,182.88,168,64.0,69.0,68.0,75.0,69.0,76.0,75.0,76.0,67.0,75.0,74.0,76.0,74.0,73.0,60.0,75.0,71.0,71.0,74.0,72.0,54.0,49.0,66.0,73.0,68.0,56.0,44.0,45.0,32.0,8.0,14.0,14.0,8.0,13.0,CAM,73.0,2015
1515,230448,Porphirinho,28,https://cdn.sofifa.com/players/230/448/17_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,72,São Paulo,https://cdn.sofifa.com/teams/598/light_30.png,1700000.0,20000.0,1922,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,LDM,7.0,2016-02-16,None,2017.0,177.8,157,71.0,55.0,66.0,72.0,59.0,72.0,63.0,64.0,73.0,67.0,71.0,75.0,77.0,73.0,66.0,53.0,69.0,77.0,67.0,54.0,51.0,72.0,55.0,71.0,65.0,67.0,71.0,73.0,72.0,8.0,9.0,13.0,9.0,9.0,RWB,72.0,2016
1516,225663,A. Golovin,20,https://cdn.sofifa.com/players/225/663/17_60.png,Russia,https://cdn.sofifa.com/flags/ru.png,72,82,PFC CSKA Moscow,https://cdn.sofifa.com/teams/315/light_30.png,3400000.0,30000.0,1922,Right,1.0,4.0,2.0,Medium/ High,Lean (170-185),No,CAM,17.0,2013-07-24,None,2021.0,180.34,152,63.0,66.0,38.0,77.0,70.0,74.0,62.0,64.0,72.0,74.0,77.0,75.0,70.0,68.0,65.0,73.0,63.0,72.0,54.0,69.0,59.0,67.0,64.0,69.0,52.0,53.0,66.0,68.0,65.0,12.0,14.0,14.0,10.0,16.0,CAM,72.0,2013
1517,205391,S. Meïté,22,https://cdn.sofifa.com/players/205/391/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,75,82,SV Zulte-Waregem,https://cdn.sofifa.com/teams/15005/light_30.png,5000000.0,15000.0,1922,Right,1.0,3.0,2.0,Medium/ High,Normal (185+),No,LDM,17.0,2013-01-28,None,2017.0,187.96,176,67.0,38.0,71.0,74.0,37.0,71.0,43.0,48.0,76.0,73.0,73.0,74.0,68.0,71.0,52.0,78.0,72.0,82.0,85.0,72.0,76.0,74.0,66.0,68.0,51.0,71.0,68.0,75.0,68.0,13.0,7.0,7.0,13.0,11.0,CDM,74.0,2013
1518,178029,O. Hurmacı,29,https://cdn.sofifa.com/players/178/029/17_60.png,Turkey,https://cdn.sofifa.com/flags/tr.png,73,73,Akhisar Belediyespor,https://cdn.sofifa.com/teams/111340/light_30.png,2800000.0,20000.0,1922,Right,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,CAM,5.0,2016-08-31,None,2019.0,175.26,154,71.0,61.0,71.0,71.0,71.0,78.0,82.0,70.0,69.0,75.0,74.0,74.0,82.0,68.0,82.0,83.0,81.0,74.0,65.0,73.0,69.0,38.0,64.0,72.0,61.0,62.0,18.0,44.0,20.0,11.0,13.0,15.0,16.0,6.0,CAM,72.0,2016
1519,186550,F. Monzón,29,https://cdn.sofifa.com/players/186/550/17_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,70,70,Universidad de Chile,https://cdn.sofifa.com/teams/15029/light_30.png,975000.0,10000.0,1922,Left,1.0,2.0,2.0,High/ Low,Normal (170-185),No,SUB,27.0,2016-01-21,None,2018.0,177.8,181,70.0,38.0,65.0,66.0,48.0,63.0,71.0,69.0,65.0,68.0,76.0,77.0,74.0,65.0,79.0,78.0,75.0,80.0,76.0,67.0,69.0,61.0,59.0,49.0,50.0,66.0,67.0,67.0,69.0,14.0,9.0,12.0,15.0,11.0,LB,69.0,2016
1520,183800,Y. Mollo,26,https://cdn.sofifa.com/players/183/800/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,75,75,Zenit St. Petersburg,https://cdn.sofifa.com/teams/100769/light_30.png,4300000.0,60000.0,1922,Right,2.0,4.0,4.0,High/ Medium,Stocky (170-185),No,SUB,24.0,2017-01-25,None,2020.0,175.26,174,77.0,63.0,52.0,73.0,67.0,84.0,77.0,75.0,64.0,78.0,77.0,85.0,84.0,70.0,82.0,81.0,80.0,65.0,77.0,73.0,72.0,33.0,69.0,64.0,66.0,47.0,29.0,26.0,27.0,10.0,11.0,9.0,8.0,14.0,RM,75.0,2017
1521,212218,A. Laporte,22,https://cdn.sofifa.com/players/212/218/17_60.png,France,https://cdn.sofifa.com/flags/fr.png,84,88,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/light_30.png,32500000.0,40000.0,1922,Left,2.0,2.0,2.0,Medium/ Medium,Normal (185+),Yes,LCB,4.0,2012-10-01,None,2020.0,187.96,187,58.0,45.0,85.0,73.0,40.0,55.0,62.0,77.0,78.0,71.0,68.0,71.0,49.0,82.0,55.0,70.0,77.0,73.0,84.0,47.0,72.0,85.0,54.0,52.0,35.0,68.0,86.0,88.0,85.0,10.0,11.0,5.0,14.0,5.0,CB,83.0,2012
1522,198683,M. Gabbiadini,24,https://cdn.sofifa.com/players/198/683/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,80,84,Southampton,https://cdn.sofifa.com/teams/17/light_30.png,19000000.0,80000.0,1922,Left,2.0,3.0,3.0,High/ Low,Normal (185+),No,ST,20.0,2017-01-31,None,2021.0,185.42000000000002,179,70.0,81.0,73.0,74.0,73.0,80.0,78.0,82.0,64.0,84.0,79.0,79.0,74.0,75.0,56.0,87.0,76.0,69.0,76.0,89.0,57.0,18.0,78.0,72.0,72.0,71.0,18.0,24.0,20.0,12.0,11.0,11.0,5.0,5.0,ST,79.0,2017
1523,224600,G. Čaušić,24,https://cdn.sofifa.com/players/224/600/17_60.png,Serbia,https://cdn.sofifa.com/flags/rs.png,72,77,CA Osasuna,https://cdn.sofifa.com/teams/479/light_30.png,2800000.0,15000.0,1922,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,LCM,8.0,2016-07-13,None,2018.0,180.34,165,74.0,58.0,55.0,75.0,44.0,70.0,72.0,71.0,79.0,72.0,57.0,63.0,62.0,64.0,66.0,78.0,62.0,79.0,73.0,73.0,68.0,61.0,64.0,71.0,68.0,63.0,57.0,68.0,58.0,8.0,14.0,13.0,10.0,15.0,CM,71.0,2016
1524,202940,N. Kebano,24,https://cdn.sofifa.com/players/202/940/17_60.png,DR Congo,https://cdn.sofifa.com/flags/cd.png,74,77,Fulham,https://cdn.sofifa.com/teams/144/light_30.png,4300000.0,20000.0,1921,Right,1.0,3.0,4.0,High/ Medium,Normal (170-),No,SUB,7.0,2016-08-26,None,2019.0,170.18,143,71.0,73.0,59.0,71.0,69.0,76.0,70.0,71.0,64.0,75.0,83.0,80.0,81.0,72.0,85.0,74.0,82.0,75.0,68.0,72.0,49.0,38.0,71.0,72.0,74.0,72.0,25.0,27.0,21.0,15.0,12.0,16.0,15.0,15.0,CAM,74.0,2016
1525,189779,M. Basha,29,https://cdn.sofifa.com/players/189/779/17_60.png,Albania,https://cdn.sofifa.com/flags/al.png,71,71,Bari,https://cdn.sofifa.com/teams/1848/light_30.png,1500000.0,5000.0,1921,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,LCM,8.0,2016-08-12,None,2018.0,180.34,159,66.0,49.0,58.0,72.0,60.0,65.0,66.0,64.0,71.0,75.0,69.0,65.0,70.0,73.0,72.0,74.0,55.0,81.0,70.0,69.0,77.0,71.0,64.0,64.0,62.0,69.0,60.0,70.0,70.0,10.0,5.0,7.0,8.0,9.0,CDM,71.0,2016
1526,216267,A. Robertson,22,https://cdn.sofifa.com/players/216/267/17_60.png,Scotland,https://cdn.sofifa.com/flags/gb-sct.png,74,82,Hull City,https://cdn.sofifa.com/teams/1952/light_30.png,4300000.0,30000.0,1921,Left,1.0,2.0,2.0,High/ High,Lean (170-185),Yes,LB,3.0,2014-07-29,None,2018.0,177.8,139,78.0,60.0,67.0,68.0,32.0,71.0,70.0,30.0,59.0,74.0,79.0,85.0,83.0,71.0,72.0,67.0,55.0,81.0,68.0,61.0,69.0,70.0,64.0,69.0,55.0,67.0,71.0,73.0,69.0,11.0,8.0,10.0,7.0,14.0,LB,74.0,2014
1527,203593,G. Maluleka,27,https://cdn.sofifa.com/players/203/593/17_60.png,South Africa,https://cdn.sofifa.com/flags/za.png,70,70,Kaizer Chiefs,https://cdn.sofifa.com/teams/110929/light_30.png,1400000.0,1000.0,1921,Right,1.0,4.0,2.0,Medium/ Medium,Normal (170-),No,RAM,12.0,2014-01-03,None,2020.0,170.18,168,71.0,70.0,67.0,77.0,66.0,71.0,68.0,71.0,70.0,71.0,78.0,75.0,66.0,61.0,77.0,70.0,61.0,72.0,64.0,66.0,51.0,60.0,64.0,63.0,65.0,62.0,53.0,56.0,62.0,10.0,11.0,10.0,16.0,8.0,RM,71.0,2014
1528,196150,T. Gutiérrez,31,https://cdn.sofifa.com/players/196/150/17_60.png,Colombia,https://cdn.sofifa.com/flags/co.png,78,78,Junior FC,https://cdn.sofifa.com/teams/101101/light_30.png,7500000.0,7000.0,1921,Right,2.0,3.0,3.0,Medium/ Low,Normal (170-185),No,SUB,25.0,2017-06-21,None,2021.0,177.8,181,73.0,80.0,73.0,77.0,75.0,78.0,67.0,63.0,69.0,83.0,66.0,65.0,76.0,77.0,74.0,78.0,80.0,68.0,76.0,76.0,77.0,25.0,81.0,76.0,72.0,82.0,13.0,26.0,20.0,14.0,13.0,11.0,6.0,13.0,ST,78.0,2017
1529,162047,Zapater,31,https://cdn.sofifa.com/players/162/047/17_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,73,Real Zaragoza,https://cdn.sofifa.com/teams/244/light_30.png,1900000.0,10000.0,1921,Right,1.0,3.0,2.0,Medium/ High,Lean (170-185),No,RDM,21.0,2016-07-01,None,2018.0,180.34,181,63.0,61.0,58.0,73.0,56.0,69.0,61.0,71.0,72.0,76.0,59.0,52.0,57.0,71.0,61.0,74.0,62.0,63.0,72.0,73.0,80.0,72.0,63.0,75.0,67.0,83.0,67.0,72.0,66.0,15.0,6.0,10.0,8.0,16.0,CDM,72.0,2016
1530,171097,M. Motta,30,https://cdn.sofifa.com/players/171/097/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,73,73,UD Almería,https://cdn.sofifa.com/teams/1861/light_30.png,2000000.0,10000.0,1921,Right,1.0,3.0,2.0,High/ Medium,Normal (185+),No,RB,7.0,2017-01-31,None,2019.0,187.96,179,78.0,41.0,73.0,72.0,45.0,70.0,74.0,46.0,68.0,70.0,78.0,78.0,69.0,68.0,66.0,72.0,71.0,76.0,76.0,73.0,78.0,68.0,71.0,60.0,52.0,74.0,65.0,74.0,72.0,3.0,4.0,4.0,3.0,3.0,RB,72.0,2017
1531,183414,D. Di Gennaro,28,https://cdn.sofifa.com/players/183/414/17_60.png,Italy,https://cdn.sofifa.com/flags/it.png,72,72,Cagliari,https://cdn.sofifa.com/teams/1842/light_30.png,2000000.0,30000.0,1921,Left,1.0,4.0,4.0,High/ Medium,Lean (170-185),No,SUB,8.0,2015-07-13,None,2020.0,180.34,157,72.0,60.0,50.0,77.0,64.0,71.0,74.0,75.0,75.0,75.0,74.0,76.0,73.0,71.0,73.0,64.0,68.0,69.0,66.0,70.0,59.0,59.0,65.0,73.0,68.0,73.0,39.0,60.0,47.0,8.0,14.0,13.0,10.0,9.0,CAM,72.0,2015
1532,183284,A. Chedjou,31,https://cdn.sofifa.com/players/183/284/17_60.png,Cameroon,https://cdn.sofifa.com/flags/cm.png,77,77,Galatasaray SK,https://cdn.sofifa.com/teams/325/light_30.png,4500000.0,30000.0,1921,Right,3.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,LCB,21.0,2013-07-19,None,2017.0,182.88,190,60.0,49.0,78.0,74.0,59.0,62.0,51.0,50.0,73.0,62.0,67.0,66.0,62.0,70.0,58.0,70.0,86.0,73.0,86.0,59.0,76.0,77.0,54.0,63.0,57.0,64.0,73.0,75.0,72.0,6.0,14.0,15.0,13.0,11.0,CB,75.0,2013
