,ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value(£),Wage(£),Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Position,Joined,Loaned From,Contract Valid Until,Height(cm.),Weight(lbs.),Release Clause(£),Kit Number,Best Overall Rating,Year_Joined
1770,227234,L. Tousart,25,https://cdn.sofifa.net/players/227/234/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,80,Hertha BSC,https://cdn.sofifa.net/teams/166/30.png,7500000.0,24000.0,1893,Right,2.0,3.0,2.0,Medium/ High,Normal (185+),Yes,SUB,2020-01-27,None,2025.0,185.0,183.01500000000001,13300000.0,29.0,0.0,2020
1771,253945,21 Afsha,24,https://cdn.sofifa.net/players/253/945/21_60.png,Egypt,https://cdn.sofifa.net/flags/eg.png,71,75,Manchester United,https://cdn.sofifa.net/flags/eg.png,0.0,0.0,1893,Right,1.0,4.0,2.0,High/ Medium,Lean (170-),No,CAM,2022-08-11,None,2031.0,168.0,145.53,1300000.0,22.0,0.0,2022
1772,264707,M. Avilés,35,https://cdn.sofifa.net/players/264/707/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,69,69,Independiente Petrolero,https://cdn.sofifa.net/teams/115517/30.png,550000.0,500.0,1893,Right,1.0,3.0,3.0,High/ High,Lean (170-185),No,RCM,2021-01-07,None,2022.0,180.0,176.4,1200000.0,8.0,0.0,2021
1773,203324,16 Rodrigo Caio,21,https://cdn.sofifa.net/players/203/324/16_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,75,80,São Paulo,https://cdn.sofifa.net/teams/598/30.png,4700000.0,50000.0,1893,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RCB,2011-01-01,None,2018.0,182.0,154.35,1300000.0,3.0,0.0,2011
1774,189560,Iborra,34,https://cdn.sofifa.net/players/189/560/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,75,75,Levante Unión Deportiva,https://cdn.sofifa.net/teams/1853/30.png,1900000.0,26000.0,1893,Right,2.0,4.0,3.0,Medium/ Medium,Normal (185+),Yes,CDM,2022-08-11,Villarreal CF,2023.0,190.0,176.4,1300000.0,5.0,0.0,2022
1775,208054,L. Fernández,31,https://cdn.sofifa.net/players/208/054/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,70,70,Club Atlético Independiente,https://cdn.sofifa.net/teams/110093/30.png,1300000.0,9000.0,1893,Right,1.0,5.0,3.0,Medium/ Low,Normal (170-185),No,SUB,2022-02-01,None,2023.0,176.0,163.17000000000002,2000000.0,9.0,0.0,2022
1776,241522,J. Wind,23,https://cdn.sofifa.net/players/241/522/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,76,82,VfL Wolfsburg,https://cdn.sofifa.net/teams/175/30.png,12000000.0,38000.0,1893,Right,1.0,3.0,3.0,High/ Medium,Normal (185+),No,SUB,2022-01-31,None,2026.0,190.0,180.81,22800000.0,23.0,0.0,2022
1777,215911,A. Hatem,31,https://cdn.sofifa.net/players/215/911/23_60.png,Qatar,https://cdn.sofifa.net/flags/qa.png,71,71,Manchester United,https://cdn.sofifa.net/flags/qa.png,0.0,0.0,1893,Left,1.0,5.0,3.0,High/ Medium,Normal (170-185),No,LCM,2022-08-11,None,2031.0,183.0,167.58,1300000.0,6.0,0.0,2022
1778,205589,C. Thompson,28,https://cdn.sofifa.net/players/205/589/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,66,66,Wycombe Wanderers,https://cdn.sofifa.net/teams/1933/30.png,850000.0,3000.0,1893,Right,1.0,3.0,2.0,Medium/ High,Normal (170-185),No,SUB,2018-07-14,None,2023.0,178.0,169.785,1500000.0,8.0,0.0,2018
1779,214692,C. Cueva,30,https://cdn.sofifa.net/players/214/692/23_60.png,Peru,https://cdn.sofifa.net/flags/pe.png,75,75,Al Fateh,https://cdn.sofifa.net/teams/112390/30.png,5500000.0,30000.0,1893,Right,2.0,4.0,3.0,Medium/ Medium,Normal (170-),No,LW,2021-01-25,None,2025.0,168.0,134.505,9100000.0,10.0,0.0,2021
1780,227995,L. Walsh,24,https://cdn.sofifa.net/players/227/995/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,68,73,Swansea City,https://cdn.sofifa.net/teams/1960/30.png,1800000.0,10000.0,1893,Right,1.0,3.0,3.0,High/ Medium,Normal (170-),No,SUB,2021-07-08,None,2024.0,168.0,143.32500000000002,3600000.0,28.0,0.0,2021
1781,219259,R. Brown,26,https://cdn.sofifa.net/players/219/259/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,66,68,Forest Green Rovers,https://cdn.sofifa.net/teams/561/30.png,1100000.0,4000.0,1893,Right,1.0,4.0,3.0,High/ Medium,Lean (170-185),No,CAM,2022-07-01,None,2024.0,175.0,171.99,2000000.0,29.0,0.0,2022
1782,266689,Y. Rodríguez,29,https://cdn.sofifa.net/players/266/689/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,72,72,Club Nacional de Football,https://cdn.sofifa.net/teams/111325/30.png,2000000.0,650.0,1893,Right,1.0,3.0,2.0,Medium/ Medium,Normal (170-185),No,RCM,2022-01-21,None,2022.0,175.0,158.76,4400000.0,5.0,0.0,2022
1783,202107,A. Morales,32,https://cdn.sofifa.net/players/202/107/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,71,71,New York City FC,https://cdn.sofifa.net/teams/112828/30.png,1200000.0,5000.0,1893,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),Yes,RDM,2021-04-07,None,2023.0,183.0,169.785,1800000.0,7.0,0.0,2021
1784,234100,G. Escobar,25,https://cdn.sofifa.net/players/234/100/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,73,76,UD Ibiza,https://cdn.sofifa.net/teams/113981/30.png,3700000.0,7000.0,1893,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,LB,2021-08-24,None,2023.0,171.0,154.35,6000000.0,24.0,0.0,2021
1785,242974,K. Sessa,21,https://cdn.sofifa.net/players/242/974/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,75,1. FC Heidenheim 1846,https://cdn.sofifa.net/teams/111235/30.png,2400000.0,7000.0,1893,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,SUB,2018-03-16,None,2024.0,175.0,154.35,4200000.0,16.0,0.0,2018
1786,204152,J. Jønsson,29,https://cdn.sofifa.net/players/204/152/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,74,74,AEK Athens,https://cdn.sofifa.net/teams/278/30.png,3600000.0,1000.0,1893,Right,1.0,3.0,2.0,Medium/ Medium,Lean (170-185),No,RCM,2022-07-06,None,2026.0,182.0,167.58,7900000.0,6.0,0.0,2022
1787,224019,Pedro Chirivella,25,https://cdn.sofifa.net/players/224/019/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,77,80,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,12500000.0,24000.0,1893,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,LCM,2020-07-01,None,2026.0,178.0,145.53,25900000.0,5.0,0.0,2020
1788,225189,S. Bastoni,25,https://cdn.sofifa.net/players/225/189/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,72,74,Spezia,https://cdn.sofifa.net/teams/110741/30.png,2700000.0,12000.0,1893,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,CDM,2014-07-01,None,2025.0,181.0,163.17000000000002,5100000.0,20.0,0.0,2014
1789,190445,17 E. Frimpong,24,https://cdn.sofifa.net/players/190/445/17_60.png,Ghana,https://cdn.sofifa.net/flags/gh.png,69,74,Arsenal Tula,https://cdn.sofifa.net/teams/110756/30.png,1300000.0,15000.0,1892,Right,1.0,3.0,2.0,High/ High,Stocky (170-185),No,SUB,2016-08-08,None,2018.0,180.0,154.35,1300000.0,16.0,0.0,2016
1790,242393,B. Hussein,22,https://cdn.sofifa.net/players/242/393/23_60.png,Sweden,https://cdn.sofifa.net/flags/se.png,71,78,AIK,https://cdn.sofifa.net/teams/433/30.png,3800000.0,5000.0,1892,Right,1.0,3.0,3.0,Medium/ Medium,Lean (170-185),No,LCM,2018-01-29,None,2023.0,175.0,154.35,5500000.0,8.0,0.0,2018
1791,251412,S. Weissman,26,https://cdn.sofifa.net/players/251/412/23_60.png,Israel,https://cdn.sofifa.net/flags/il.png,76,79,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,10000000.0,25000.0,1892,Right,1.0,4.0,3.0,High/ Medium,Stocky (170-185),No,ST,2020-08-31,None,2024.0,174.0,174.195,22800000.0,9.0,0.0,2020
1792,244393,Gonzalo Villar,24,https://cdn.sofifa.net/players/244/393/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,74,80,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,6500000.0,40000.0,1892,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,SUB,2022-08-11,Roma,2023.0,181.0,160.965,1300000.0,4.0,0.0,2022
1793,241497,C. Dagba,23,https://cdn.sofifa.net/players/241/497/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,77,RC Strasbourg Alsace,https://cdn.sofifa.net/teams/76/30.png,5500000.0,43000.0,1892,Right,1.0,2.0,3.0,High/ Medium,Lean (170-),Yes,SUB,2022-08-11,Paris Saint-Germain,2023.0,170.0,136.71,1300000.0,2.0,0.0,2022
1794,200724,Nacho Fernández,32,https://cdn.sofifa.net/players/200/724/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,82,82,Real Madrid CF,https://cdn.sofifa.net/teams/243/30.png,20000000.0,155000.0,1892,Right,2.0,4.0,2.0,Low/ High,Normal (170-185),Yes,SUB,2010-08-01,None,2023.0,180.0,167.58,41000000.0,6.0,0.0,2010
1795,244675,Sancet,22,https://cdn.sofifa.net/players/244/675/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,76,85,Athletic Club de Bilbao,https://cdn.sofifa.net/teams/448/30.png,17000000.0,24000.0,1892,Right,1.0,4.0,4.0,Medium/ Medium,Lean (185+),No,CAM,2017-07-01,None,2024.0,188.0,158.76,39100000.0,8.0,0.0,2017
1796,255223,A. Adli,22,https://cdn.sofifa.net/players/255/223/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,84,Bayer 04 Leverkusen,https://cdn.sofifa.net/teams/32/30.png,9500000.0,37000.0,1892,Left,1.0,3.0,4.0,High/ High,Lean (170-185),Yes,SUB,2021-08-26,None,2026.0,174.0,132.3,18100000.0,21.0,0.0,2021
1797,199800,21 Z. Bergdich,31,https://cdn.sofifa.net/players/199/800/21_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,72,72,BB Erzurumspor,https://cdn.sofifa.net/teams/749/30.png,1700000.0,10000.0,1892,Left,1.0,2.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,2021-02-01,None,2021.0,178.0,152.145,3300000.0,21.0,0.0,2021
1798,232805,Bernardo,27,https://cdn.sofifa.net/players/232/805/23_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,71,72,FC Red Bull Salzburg,https://cdn.sofifa.net/teams/191/30.png,2000000.0,16000.0,1892,Left,1.0,3.0,3.0,Medium/ Medium,Lean (185+),Yes,SUB,2021-07-02,None,2024.0,186.0,167.58,3200000.0,95.0,0.0,2021
1799,222836,R. Ledson,24,https://cdn.sofifa.net/players/222/836/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,72,77,Preston North End,https://cdn.sofifa.net/teams/1801/30.png,3200000.0,19000.0,1892,Right,1.0,2.0,2.0,Medium/ Medium,Normal (170-185),Yes,SUB,2018-05-17,None,2023.0,175.0,152.145,6300000.0,18.0,0.0,2018
1800,211848,B. Zolinski,30,https://cdn.sofifa.net/players/211/848/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,68,68,1. FC Kaiserslautern,https://cdn.sofifa.net/teams/29/30.png,1200000.0,6000.0,1892,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,SUB,2022-07-01,None,2023.0,181.0,171.99,1900000.0,31.0,0.0,2022
1801,211382,22 I. Amadou,28,https://cdn.sofifa.net/players/211/382/22_60.png,France,https://cdn.sofifa.net/flags/fr.png,73,73,FC Metz,https://cdn.sofifa.net/teams/68/30.png,2700000.0,15000.0,1892,Right,2.0,3.0,3.0,Low/ High,Normal (170-185),Yes,SUB,2022-01-14,None,2022.0,183.0,178.60500000000002,5400000.0,32.0,0.0,2022
1802,200536,22 N. Schulz,28,https://cdn.sofifa.net/players/200/536/22_60.png,Germany,https://cdn.sofifa.net/flags/de.png,75,75,Borussia Dortmund,https://cdn.sofifa.net/teams/22/30.png,5000000.0,42000.0,1892,Left,2.0,2.0,3.0,Medium/ Medium,Normal (170-185),Yes,RES,2019-07-01,None,2024.0,181.0,183.01500000000001,8500000.0,14.0,0.0,2019
1803,243414,B. Williams,21,https://cdn.sofifa.net/players/243/414/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,73,78,Manchester United,https://cdn.sofifa.net/teams/11/30.png,4400000.0,46000.0,1891,Right,1.0,2.0,3.0,High/ Medium,Lean (170-185),Yes,RES,2018-04-30,None,2024.0,182.0,138.915,8700000.0,33.0,0.0,2018
1804,198715,Sergio León,33,https://cdn.sofifa.net/players/198/715/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,73,73,Real Valladolid CF,https://cdn.sofifa.net/teams/462/30.png,1900000.0,20000.0,1891,Right,2.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,SUB,2021-08-31,None,2024.0,178.0,160.965,4200000.0,7.0,0.0,2021
1805,241464,Pau Torres,25,https://cdn.sofifa.net/players/241/464/23_60.png,Spain,https://cdn.sofifa.net/flags/es.png,83,89,Villarreal CF,https://cdn.sofifa.net/teams/483/30.png,50500000.0,43000.0,1891,Left,2.0,3.0,2.0,Medium/ High,Lean (185+),Yes,LCB,2016-07-01,None,2024.0,191.0,176.4,116200000.0,4.0,0.0,2016
1806,270046,L. Sadílek,26,https://cdn.sofifa.net/players/270/046/23_60.png,Czech Republic,https://cdn.sofifa.net/flags/cz.png,72,75,AC Sparta Praha,https://cdn.sofifa.net/teams/267/30.png,3000000.0,850.0,1891,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RDM,2022-07-02,None,2027.0,179.0,141.12,6800000.0,18.0,0.0,2022
1807,228747,O. Idrissi,26,https://cdn.sofifa.net/players/228/747/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,76,77,Feyenoord,https://cdn.sofifa.net/teams/246/30.png,9000000.0,13000.0,1891,Right,1.0,2.0,4.0,High/ Medium,Lean (170-185),No,SUB,2022-07-27,None,2023.0,175.0,171.99,14200000.0,26.0,0.0,2022
1808,259307,M. Gusto,19,https://cdn.sofifa.net/players/259/307/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,75,85,Olympique Lyonnais,https://cdn.sofifa.net/teams/66/30.png,11500000.0,24000.0,1891,Right,1.0,3.0,3.0,High/ High,Lean (170-185),No,RB,2020-10-18,None,2024.0,179.0,163.17000000000002,24200000.0,27.0,0.0,2020
1809,243686,Chiquinho,26,https://cdn.sofifa.net/players/243/686/23_60.png,Portugal,https://cdn.sofifa.net/flags/pt.png,73,73,SL Benfica,https://cdn.sofifa.net/teams/234/30.png,3300000.0,11000.0,1891,Right,1.0,3.0,4.0,Medium/ Medium,Normal (170-185),Yes,SUB,2019-07-01,None,2024.0,174.0,149.94,6600000.0,22.0,0.0,2019
1810,253830,H. Dorrego,29,https://cdn.sofifa.net/players/253/830/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,68,68,Club Deportivo Oriente Petrolero,https://cdn.sofifa.net/teams/110970/30.png,1200000.0,500.0,1891,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,CAM,2021-01-16,None,2022.0,175.0,160.965,2600000.0,7.0,0.0,2021
1811,240351,S. Moutoussamy,25,https://cdn.sofifa.net/players/240/351/23_60.png,Congo DR,https://cdn.sofifa.net/flags/cd.png,72,75,FC Nantes,https://cdn.sofifa.net/teams/71/30.png,3100000.0,17000.0,1891,Left,1.0,3.0,3.0,Medium/ High,Lean (170-185),No,SUB,2017-09-06,None,2024.0,176.0,158.76,6400000.0,8.0,0.0,2017
1812,201893,22 Recio,30,https://cdn.sofifa.net/players/201/893/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,70,70,CD Leganés,https://cdn.sofifa.net/teams/100888/30.png,1500000.0,7000.0,1891,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),Yes,RDM,2018-08-31,None,2022.0,183.0,163.17000000000002,2400000.0,14.0,0.0,2018
1813,257899,K. Fujimoto,23,https://cdn.sofifa.net/players/257/899/23_60.png,Japan,https://cdn.sofifa.net/flags/jp.png,74,83,Gil Vicente FC,https://cdn.sofifa.net/teams/1888/30.png,9500000.0,10000.0,1891,Left,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,CAM,2020-08-05,None,2025.0,176.0,149.94,21900000.0,10.0,0.0,2020
1814,246106,A. Herrera,23,https://cdn.sofifa.net/players/246/106/23_60.png,Argentina,https://cdn.sofifa.net/flags/ar.png,72,77,River Plate,https://cdn.sofifa.net/teams/1876/30.png,3300000.0,10000.0,1891,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,SUB,2022-02-08,None,2025.0,178.0,165.375,4900000.0,15.0,0.0,2022
1815,203280,V. Germain,32,https://cdn.sofifa.net/players/203/280/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,73,73,Montpellier Hérault SC,https://cdn.sofifa.net/teams/70/30.png,2500000.0,21000.0,1891,Right,2.0,4.0,3.0,Medium/ Medium,Lean (170-185),Yes,SUB,2021-08-31,None,2023.0,181.0,165.375,4800000.0,9.0,0.0,2021
1816,167397,Falcao,36,https://cdn.sofifa.net/players/167/397/23_60.png,Colombia,https://cdn.sofifa.net/flags/co.png,76,76,Rayo Vallecano,https://cdn.sofifa.net/teams/480/30.png,2600000.0,17000.0,1891,Right,3.0,4.0,3.0,High/ Medium,Normal (170-185),Yes,ST,2021-09-04,None,2023.0,177.0,158.76,5500000.0,3.0,0.0,2021
1817,231236,M. Cafaro,25,https://cdn.sofifa.net/players/231/236/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,72,75,AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/30.png,3100000.0,12000.0,1890,Right,1.0,3.0,4.0,Medium/ Medium,Lean (170-185),No,RM,2022-08-11,Standard de Liège,2023.0,178.0,163.17000000000002,1300000.0,18.0,0.0,2022
1818,243631,M. Camara,24,https://cdn.sofifa.net/players/243/631/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,74,78,AS Saint-Étienne,https://cdn.sofifa.net/teams/1819/30.png,5500000.0,7000.0,1890,Right,1.0,3.0,3.0,Medium/ High,Normal (170-185),No,CDM,2016-01-01,None,2024.0,178.0,152.145,10300000.0,8.0,0.0,2016
1819,237629,A. Maier,23,https://cdn.sofifa.net/players/237/629/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,76,82,FC Augsburg,https://cdn.sofifa.net/teams/100409/30.png,12000000.0,23000.0,1890,Right,1.0,3.0,3.0,Medium/ Medium,Normal (185+),Yes,LF,2022-05-24,None,2025.0,186.0,174.195,24000000.0,10.0,0.0,2022
1820,240053,R. Aabid,30,https://cdn.sofifa.net/players/240/053/23_60.png,France,https://cdn.sofifa.net/flags/fr.png,70,70,Atakaş Hatayspor,https://cdn.sofifa.net/teams/101028/30.png,1500000.0,9000.0,1890,Right,1.0,3.0,3.0,Medium/ Medium,Normal (170-185),No,LCM,2022-07-01,None,2024.0,178.0,156.555,3000000.0,10.0,0.0,2022
1821,237499,A. Sabiri,25,https://cdn.sofifa.net/players/237/499/23_60.png,Germany,https://cdn.sofifa.net/flags/de.png,72,77,U.C. Sampdoria,https://cdn.sofifa.net/teams/1837/30.png,3400000.0,14000.0,1890,Right,1.0,4.0,3.0,Medium/ Medium,Normal (185+),Yes,LCM,2022-07-01,None,2025.0,186.0,176.4,6400000.0,11.0,0.0,2022
1822,252208,R. Yılmaz,21,https://cdn.sofifa.net/players/252/208/23_60.png,Turkey,https://cdn.sofifa.net/flags/tr.png,73,82,Rangers FC,https://cdn.sofifa.net/teams/86/30.png,6500000.0,26000.0,1890,Left,1.0,2.0,2.0,High/ Medium,Lean (170-185),No,SUB,2022-07-25,None,2027.0,174.0,132.3,13000000.0,3.0,0.0,2022
1823,240262,J. Brimmer,24,https://cdn.sofifa.net/players/240/262/23_60.png,Australia,https://cdn.sofifa.net/flags/au.png,69,72,Melbourne Victory,https://cdn.sofifa.net/teams/111397/30.png,1900000.0,5000.0,1890,Right,1.0,3.0,3.0,High/ Low,Lean (170-),No,CAM,2020-10-09,None,2024.0,169.0,149.94,2500000.0,22.0,0.0,2020
1824,239207,M. Gómez,25,https://cdn.sofifa.net/players/239/207/23_60.png,Uruguay,https://cdn.sofifa.net/flags/uy.png,78,81,Valencia CF,https://cdn.sofifa.net/teams/461/30.png,19000000.0,37000.0,1890,Right,1.0,3.0,3.0,High/ Low,Stocky (185+),Yes,ST,2019-07-14,None,2024.0,186.0,185.22,41300000.0,9.0,0.0,2019
1825,212170,M. Desler,27,https://cdn.sofifa.net/players/212/170/23_60.png,Denmark,https://cdn.sofifa.net/flags/dk.png,71,72,Toulouse Football Club,https://cdn.sofifa.net/teams/1809/30.png,2000000.0,11000.0,1890,Right,1.0,3.0,2.0,High/ Medium,Lean (170-185),No,RB,2021-07-21,None,2023.0,184.0,160.965,4200000.0,3.0,0.0,2021
1826,237383,A. Bastoni,23,https://cdn.sofifa.net/players/237/383/23_60.png,Italy,https://cdn.sofifa.net/flags/it.png,84,90,Inter,https://cdn.sofifa.net/teams/44/30.png,60500000.0,75000.0,1890,Left,1.0,3.0,2.0,Medium/ High,Lean (185+),Yes,LCB,2017-08-31,None,2024.0,190.0,165.375,111900000.0,95.0,0.0,2017
1827,263704,22 Thaciano,26,https://cdn.sofifa.net/players/263/704/22_60.png,Brazil,https://cdn.sofifa.net/flags/br.png,68,69,Altay SK,https://cdn.sofifa.net/teams/101006/30.png,1400000.0,6000.0,1889,Right,1.0,3.0,2.0,High/ Medium,Normal (170-185),No,LCM,2021-07-26,None,2022.0,182.0,163.17000000000002,2800000.0,16.0,0.0,2021
1828,225507,22 Pol Llonch,28,https://cdn.sofifa.net/players/225/507/22_60.png,Spain,https://cdn.sofifa.net/flags/es.png,72,72,Willem II,https://cdn.sofifa.net/teams/1907/30.png,2100000.0,8000.0,1889,Right,1.0,3.0,2.0,Low/ High,Normal (170-185),No,LCM,2018-07-01,None,2024.0,171.0,154.35,3000000.0,8.0,0.0,2018
1829,241496,T. Weah,22,https://cdn.sofifa.net/players/241/496/23_60.png,United States,https://cdn.sofifa.net/flags/us.png,74,81,LOSC Lille,https://cdn.sofifa.net/teams/65/30.png,8500000.0,23000.0,1889,Right,2.0,3.0,3.0,High/ Medium,Lean (185+),Yes,SUB,2019-06-29,None,2024.0,185.0,145.53,17900000.0,22.0,0.0,2019
1830,236846,Kenny Rocha Santos,22,https://cdn.sofifa.net/players/236/846/23_60.png,Cape Verde Islands,https://cdn.sofifa.net/flags/cv.png,69,78,KV Oostende,https://cdn.sofifa.net/teams/682/30.png,3100000.0,6000.0,1889,Right,1.0,3.0,3.0,High/ Medium,Normal (170-185),No,CAM,2021-07-01,None,2025.0,174.0,149.94,5100000.0,10.0,0.0,2021
1831,254142,J. Bell,23,https://cdn.sofifa.net/players/254/142/23_60.png,New Zealand,https://cdn.sofifa.net/flags/nz.png,69,74,Brøndby IF,https://cdn.sofifa.net/teams/269/30.png,1900000.0,6000.0,1889,Right,1.0,4.0,3.0,Medium/ Medium,Normal (170-185),No,LCM,2022-01-31,None,2026.0,182.0,169.785,2500000.0,6.0,0.0,2022
1832,189059,J. Livermore,32,https://cdn.sofifa.net/players/189/059/23_60.png,England,https://cdn.sofifa.net/flags/gb-eng.png,71,71,West Bromwich Albion,https://cdn.sofifa.net/teams/109/30.png,1200000.0,20000.0,1889,Right,1.0,2.0,3.0,Medium/ Medium,Stocky (170-185),Yes,LDM,2017-01-20,None,2023.0,180.0,163.17000000000002,2300000.0,8.0,0.0,2017
1833,222273,Jiang Zhipeng,33,https://cdn.sofifa.net/players/222/273/23_60.png,China PR,https://cdn.sofifa.net/flags/cn.png,70,70,Shenzhen FC,https://cdn.sofifa.net/teams/111773/30.png,825000.0,7000.0,1889,Left,1.0,2.0,3.0,High/ High,Normal (170-185),No,LWB,2020-07-23,None,2023.0,178.0,165.375,1300000.0,21.0,0.0,2020
1834,207877,J. Martínez,29,https://cdn.sofifa.net/players/207/877/23_60.png,Venezuela,https://cdn.sofifa.net/flags/ve.png,78,78,Atlanta United,https://cdn.sofifa.net/teams/112885/30.png,14000000.0,12000.0,1889,Right,2.0,4.0,3.0,Medium/ Low,Stocky (170-),Yes,ST,2017-03-22,None,2023.0,170.0,152.145,21000000.0,7.0,0.0,2017
1835,241779,A. Bencharki,27,https://cdn.sofifa.net/players/241/779/23_60.png,Morocco,https://cdn.sofifa.net/flags/ma.png,72,72,Manchester United,https://cdn.sofifa.net/flags/ma.png,0.0,0.0,1889,Right,1.0,3.0,4.0,High/ Medium,Lean (170-185),No,SUB,2022-08-11,None,2031.0,179.0,154.35,1300000.0,17.0,0.0,2022
1836,231108,S. Hefti,24,https://cdn.sofifa.net/players/231/108/23_60.png,Switzerland,https://cdn.sofifa.net/flags/ch.png,74,79,Genoa,https://cdn.sofifa.net/teams/110556/30.png,6000000.0,4000.0,1889,Right,1.0,3.0,2.0,High/ High,Normal (170-185),No,RB,2022-01-03,None,2025.0,183.0,176.4,10100000.0,36.0,0.0,2022
1837,174549,21 M. Fernández,34,https://cdn.sofifa.net/players/174/549/21_60.png,Chile,https://cdn.sofifa.net/flags/cl.png,71,71,Colo-Colo,https://cdn.sofifa.net/teams/110980/30.png,875000.0,6000.0,1889,Right,2.0,4.0,5.0,Medium/ Medium,Normal (170-185),No,SUB,2020-01-01,None,2021.0,176.0,158.76,1200000.0,14.0,0.0,2020
